Study Name	031-0101W_left
8.175000E-8	-3.395059E-2
8.180000E-8	-3.348809E-2
8.185000E-8	-3.308555E-2
8.190000E-8	-3.283717E-2
8.195000E-8	-3.275153E-2
8.200000E-8	-3.280292E-2
8.205000E-8	-3.298277E-2
8.210000E-8	-3.330823E-2
8.215000E-8	-3.377073E-2
8.220000E-8	-3.431887E-2
8.225000E-8	-3.491840E-2
8.230000E-8	-3.560358E-2
8.235000E-8	-3.630589E-2
8.240000E-8	-3.693968E-2
8.245000E-8	-3.754778E-2
8.250000E-8	-3.816444E-2
8.255000E-8	-3.873827E-2
8.260000E-8	-3.925216E-2
8.265000E-8	-3.978317E-2
8.270000E-8	-4.027136E-2
8.275000E-8	-4.063108E-2
8.280000E-8	-4.092228E-2
8.285000E-8	-4.118779E-2
8.290000E-8	-4.137621E-2
8.295000E-8	-4.146186E-2
8.300000E-8	-4.140190E-2
8.305000E-8	-4.115353E-2
8.310000E-8	-4.079381E-2
8.315000E-8	-4.037414E-2
8.320000E-8	-3.979173E-2
8.325000E-8	-3.899521E-2
8.330000E-8	-3.807022E-2
8.335000E-8	-3.712810E-2
8.340000E-8	-3.614316E-2
8.345000E-8	-3.511539E-2
8.350000E-8	-3.409619E-2
8.355000E-8	-3.314550E-2
8.360000E-8	-3.230616E-2
8.365000E-8	-3.161242E-2
8.370000E-8	-3.108997E-2
8.375000E-8	-3.077307E-2
8.380000E-8	-3.063604E-2
8.385000E-8	-3.070456E-2
8.390000E-8	-3.098719E-2
8.395000E-8	-3.143256E-2
8.400000E-8	-3.198927E-2
8.405000E-8	-3.266588E-2
8.410000E-8	-3.344527E-2
8.415000E-8	-3.426748E-2
8.420000E-8	-3.509826E-2
8.425000E-8	-3.592048E-2
8.430000E-8	-3.673413E-2
8.435000E-8	-3.748782E-2
8.440000E-8	-3.814731E-2
8.445000E-8	-3.874684E-2
8.450000E-8	-3.930355E-2
8.455000E-8	-3.976604E-2
8.460000E-8	-4.008294E-2
8.465000E-8	-4.031418E-2
8.470000E-8	-4.051974E-2
8.475000E-8	-4.063964E-2
8.480000E-8	-4.056256E-2
8.485000E-8	-4.033988E-2
8.490000E-8	-4.003155E-2
8.495000E-8	-3.961188E-2
8.500000E-8	-3.900378E-2
8.505000E-8	-3.825865E-2
8.510000E-8	-3.741930E-2
8.515000E-8	-3.650288E-2
8.520000E-8	-3.549224E-2
8.525000E-8	-3.448160E-2
8.530000E-8	-3.356518E-2
8.535000E-8	-3.270014E-2
8.540000E-8	-3.187792E-2
8.545000E-8	-3.120131E-2
8.550000E-8	-3.073025E-2
8.555000E-8	-3.045618E-2
8.560000E-8	-3.036197E-2
8.565000E-8	-3.043905E-2
8.570000E-8	-3.068743E-2
8.575000E-8	-3.114136E-2
8.580000E-8	-3.174089E-2
8.585000E-8	-3.236611E-2
8.590000E-8	-3.306842E-2
8.595000E-8	-3.385638E-2
8.600000E-8	-3.459294E-2
8.605000E-8	-3.526956E-2
8.610000E-8	-3.598899E-2
8.615000E-8	-3.666561E-2
8.620000E-8	-3.719662E-2
8.625000E-8	-3.765912E-2
8.630000E-8	-3.805309E-2
8.635000E-8	-3.831860E-2
8.640000E-8	-3.849846E-2
8.645000E-8	-3.860124E-2
8.650000E-8	-3.862693E-2
8.655000E-8	-3.860980E-2
8.660000E-8	-3.854985E-2
8.665000E-8	-3.835286E-2
8.670000E-8	-3.807022E-2
8.675000E-8	-3.783041E-2
8.680000E-8	-3.757347E-2
8.685000E-8	-3.723088E-2
8.690000E-8	-3.686260E-2
8.695000E-8	-3.646862E-2
8.700000E-8	-3.600612E-2
8.705000E-8	-3.545798E-2
8.710000E-8	-3.487558E-2
8.715000E-8	-3.428461E-2
8.720000E-8	-3.364226E-2
8.725000E-8	-3.294852E-2
8.730000E-8	-3.227190E-2
8.735000E-8	-3.164668E-2
8.740000E-8	-3.108997E-2
8.745000E-8	-3.059321E-2
8.750000E-8	-3.023350E-2
8.755000E-8	-3.004507E-2
8.760000E-8	-3.000225E-2
8.765000E-8	-3.009646E-2
8.770000E-8	-3.034484E-2
8.775000E-8	-3.076451E-2
8.780000E-8	-3.130409E-2
8.785000E-8	-3.192075E-2
8.790000E-8	-3.261449E-2
8.795000E-8	-3.336819E-2
8.800000E-8	-3.411332E-2
8.805000E-8	-3.479850E-2
8.810000E-8	-3.544085E-2
8.815000E-8	-3.599756E-2
8.820000E-8	-3.646005E-2
8.825000E-8	-3.681121E-2
8.830000E-8	-3.706815E-2
8.835000E-8	-3.725657E-2
8.840000E-8	-3.737648E-2
8.845000E-8	-3.738505E-2
8.850000E-8	-3.733366E-2
8.855000E-8	-3.729083E-2
8.860000E-8	-3.715380E-2
8.865000E-8	-3.687116E-2
8.870000E-8	-3.651144E-2
8.875000E-8	-3.613460E-2
8.880000E-8	-3.566353E-2
8.885000E-8	-3.508113E-2
8.890000E-8	-3.445591E-2
8.895000E-8	-3.375360E-2
8.900000E-8	-3.297421E-2
8.905000E-8	-3.216056E-2
8.910000E-8	-3.138117E-2
8.915000E-8	-3.067030E-2
8.920000E-8	-3.005364E-2
8.925000E-8	-2.951406E-2
8.930000E-8	-2.909439E-2
8.935000E-8	-2.888883E-2
8.940000E-8	-2.889740E-2
8.945000E-8	-2.903443E-2
8.950000E-8	-2.929994E-2
8.955000E-8	-2.973674E-2
8.960000E-8	-3.027632E-2
8.965000E-8	-3.090155E-2
8.970000E-8	-3.161242E-2
8.975000E-8	-3.235755E-2
8.980000E-8	-3.308555E-2
8.985000E-8	-3.381355E-2
8.990000E-8	-3.451586E-2
8.995000E-8	-3.514109E-2
9.000000E-8	-3.569779E-2
9.005000E-8	-3.618598E-2
9.010000E-8	-3.654570E-2
9.015000E-8	-3.675982E-2
9.020000E-8	-3.687116E-2
9.025000E-8	-3.687973E-2
9.030000E-8	-3.675982E-2
9.035000E-8	-3.649431E-2
9.040000E-8	-3.614316E-2
9.045000E-8	-3.573205E-2
9.050000E-8	-3.526099E-2
9.055000E-8	-3.474711E-2
9.060000E-8	-3.419897E-2
9.065000E-8	-3.360800E-2
9.070000E-8	-3.301703E-2
9.075000E-8	-3.246033E-2
9.080000E-8	-3.190362E-2
9.085000E-8	-3.135548E-2
9.090000E-8	-3.090155E-2
9.095000E-8	-3.055039E-2
9.100000E-8	-3.021637E-2
9.105000E-8	-2.989947E-2
9.110000E-8	-2.968535E-2
9.115000E-8	-2.956545E-2
9.120000E-8	-2.948836E-2
9.125000E-8	-2.944554E-2
9.130000E-8	-2.948836E-2
9.135000E-8	-2.961684E-2
9.140000E-8	-2.978813E-2
9.145000E-8	-3.001938E-2
9.150000E-8	-3.033627E-2
9.155000E-8	-3.070456E-2
9.160000E-8	-3.107284E-2
9.165000E-8	-3.147538E-2
9.170000E-8	-3.194644E-2
9.175000E-8	-3.241750E-2
9.180000E-8	-3.283717E-2
9.185000E-8	-3.327398E-2
9.190000E-8	-3.376216E-2
9.195000E-8	-3.420753E-2
9.200000E-8	-3.455012E-2
9.205000E-8	-3.484132E-2
9.210000E-8	-3.508113E-2
9.215000E-8	-3.520104E-2
9.220000E-8	-3.521817E-2
9.225000E-8	-3.516678E-2
9.230000E-8	-3.506400E-2
9.235000E-8	-3.489271E-2
9.240000E-8	-3.464433E-2
9.245000E-8	-3.431031E-2
9.250000E-8	-3.394202E-2
9.255000E-8	-3.355661E-2
9.260000E-8	-3.311981E-2
9.265000E-8	-3.261449E-2
9.270000E-8	-3.209204E-2
9.275000E-8	-3.156959E-2
9.280000E-8	-3.104715E-2
9.285000E-8	-3.054183E-2
9.290000E-8	-3.003651E-2
9.295000E-8	-2.956545E-2
9.300000E-8	-2.916290E-2
9.305000E-8	-2.884601E-2
9.310000E-8	-2.863189E-2
9.315000E-8	-2.855481E-2
9.320000E-8	-2.858907E-2
9.325000E-8	-2.870041E-2
9.330000E-8	-2.894022E-2
9.335000E-8	-2.930851E-2
9.340000E-8	-2.973674E-2
9.345000E-8	-3.022493E-2
9.350000E-8	-3.079877E-2
9.355000E-8	-3.136404E-2
9.360000E-8	-3.188649E-2
9.365000E-8	-3.242607E-2
9.370000E-8	-3.295708E-2
9.375000E-8	-3.340245E-2
9.380000E-8	-3.372791E-2
9.385000E-8	-3.399341E-2
9.390000E-8	-3.420753E-2
9.395000E-8	-3.433600E-2
9.400000E-8	-3.438739E-2
9.405000E-8	-3.436170E-2
9.410000E-8	-3.425035E-2
9.415000E-8	-3.408762E-2
9.420000E-8	-3.388207E-2
9.425000E-8	-3.355661E-2
9.430000E-8	-3.316263E-2
9.435000E-8	-3.276009E-2
9.440000E-8	-3.235755E-2
9.445000E-8	-3.189505E-2
9.450000E-8	-3.141543E-2
9.455000E-8	-3.098719E-2
9.460000E-8	-3.057609E-2
9.465000E-8	-3.014785E-2
9.470000E-8	-2.974531E-2
9.475000E-8	-2.936846E-2
9.480000E-8	-2.901730E-2
9.485000E-8	-2.870897E-2
9.490000E-8	-2.846916E-2
9.495000E-8	-2.832356E-2
9.500000E-8	-2.828930E-2
9.505000E-8	-2.832356E-2
9.510000E-8	-2.846060E-2
9.515000E-8	-2.872610E-2
9.520000E-8	-2.907726E-2
9.525000E-8	-2.943698E-2
9.530000E-8	-2.988234E-2
9.535000E-8	-3.039623E-2
9.540000E-8	-3.085016E-2
9.545000E-8	-3.123557E-2
9.550000E-8	-3.165524E-2
9.555000E-8	-3.201496E-2
9.560000E-8	-3.224621E-2
9.565000E-8	-3.243463E-2
9.570000E-8	-3.264019E-2
9.575000E-8	-3.278579E-2
9.580000E-8	-3.284574E-2
9.585000E-8	-3.289713E-2
9.590000E-8	-3.292282E-2
9.595000E-8	-3.290569E-2
9.600000E-8	-3.284574E-2
9.605000E-8	-3.276866E-2
9.610000E-8	-3.266588E-2
9.615000E-8	-3.253741E-2
9.620000E-8	-3.233185E-2
9.625000E-8	-3.203209E-2
9.630000E-8	-3.168950E-2
9.635000E-8	-3.134691E-2
9.640000E-8	-3.097863E-2
9.645000E-8	-3.057609E-2
9.650000E-8	-3.017354E-2
9.655000E-8	-2.981382E-2
9.660000E-8	-2.949693E-2
9.665000E-8	-2.917147E-2
9.670000E-8	-2.888883E-2
9.675000E-8	-2.871754E-2
9.680000E-8	-2.860620E-2
9.685000E-8	-2.849486E-2
9.690000E-8	-2.840921E-2
9.695000E-8	-2.840921E-2
9.700000E-8	-2.846060E-2
9.705000E-8	-2.852911E-2
9.710000E-8	-2.864046E-2
9.715000E-8	-2.881175E-2
9.720000E-8	-2.901730E-2
9.725000E-8	-2.926568E-2
9.730000E-8	-2.959114E-2
9.735000E-8	-2.994230E-2
9.740000E-8	-3.029345E-2
9.745000E-8	-3.067030E-2
9.750000E-8	-3.110710E-2
9.755000E-8	-3.153534E-2
9.760000E-8	-3.191218E-2
9.765000E-8	-3.226334E-2
9.770000E-8	-3.258880E-2
9.775000E-8	-3.284574E-2
9.780000E-8	-3.300847E-2
9.785000E-8	-3.309412E-2
9.790000E-8	-3.312837E-2
9.795000E-8	-3.306842E-2
9.800000E-8	-3.287143E-2
9.805000E-8	-3.253741E-2
9.810000E-8	-3.218625E-2
9.815000E-8	-3.181797E-2
9.820000E-8	-3.133835E-2
9.825000E-8	-3.077307E-2
9.830000E-8	-3.023350E-2
9.835000E-8	-2.973674E-2
9.840000E-8	-2.924855E-2
9.845000E-8	-2.877749E-2
9.850000E-8	-2.837495E-2
9.855000E-8	-2.805805E-2
9.860000E-8	-2.778398E-2
9.865000E-8	-2.754417E-2
9.870000E-8	-2.739001E-2
9.875000E-8	-2.735575E-2
9.880000E-8	-2.736431E-2
9.885000E-8	-2.741570E-2
9.890000E-8	-2.756130E-2
9.895000E-8	-2.781824E-2
9.900000E-8	-2.807518E-2
9.905000E-8	-2.834069E-2
9.910000E-8	-2.865759E-2
9.915000E-8	-2.902587E-2
9.920000E-8	-2.941128E-2
9.925000E-8	-2.980526E-2
9.930000E-8	-3.021637E-2
9.935000E-8	-3.061034E-2
9.940000E-8	-3.092724E-2
9.945000E-8	-3.120131E-2
9.950000E-8	-3.144112E-2
9.955000E-8	-3.165524E-2
9.960000E-8	-3.177515E-2
9.965000E-8	-3.179228E-2
9.970000E-8	-3.171519E-2
9.975000E-8	-3.159529E-2
9.980000E-8	-3.143256E-2
9.985000E-8	-3.118418E-2
9.990000E-8	-3.088442E-2
9.995000E-8	-3.055039E-2
1.000000E-7	-3.015641E-2
1.000500E-7	-2.971105E-2
1.001000E-7	-2.927425E-2
1.001500E-7	-2.882888E-2
1.002000E-7	-2.835782E-2
1.002500E-7	-2.793815E-2
1.003000E-7	-2.761269E-2
1.003500E-7	-2.733005E-2
1.004000E-7	-2.710737E-2
1.004500E-7	-2.697890E-2
1.005000E-7	-2.694464E-2
1.005500E-7	-2.700459E-2
1.006000E-7	-2.715876E-2
1.006500E-7	-2.736431E-2
1.007000E-7	-2.761269E-2
1.007500E-7	-2.789532E-2
1.008000E-7	-2.817796E-2
1.008500E-7	-2.841777E-2
1.009000E-7	-2.864046E-2
1.009500E-7	-2.889740E-2
1.010000E-7	-2.910295E-2
1.010500E-7	-2.920573E-2
1.011000E-7	-2.929994E-2
1.011500E-7	-2.942841E-2
1.012000E-7	-2.953119E-2
1.012500E-7	-2.961684E-2
1.013000E-7	-2.971961E-2
1.013500E-7	-2.981382E-2
1.014000E-7	-2.986521E-2
1.014500E-7	-2.991660E-2
1.015000E-7	-2.997655E-2
1.015500E-7	-2.998512E-2
1.016000E-7	-2.994230E-2
1.016500E-7	-2.989091E-2
1.017000E-7	-2.981382E-2
1.017500E-7	-2.970248E-2
1.018000E-7	-2.956545E-2
1.018500E-7	-2.941985E-2
1.019000E-7	-2.919716E-2
1.019500E-7	-2.893166E-2
1.020000E-7	-2.865759E-2
1.020500E-7	-2.836639E-2
1.021000E-7	-2.803236E-2
1.021500E-7	-2.765551E-2
1.022000E-7	-2.730436E-2
1.022500E-7	-2.695320E-2
1.023000E-7	-2.659349E-2
1.023500E-7	-2.629372E-2
1.024000E-7	-2.609673E-2
1.024500E-7	-2.597683E-2
1.025000E-7	-2.591687E-2
1.025500E-7	-2.596826E-2
1.026000E-7	-2.612243E-2
1.026500E-7	-2.633654E-2
1.027000E-7	-2.663631E-2
1.027500E-7	-2.701316E-2
1.028000E-7	-2.739001E-2
1.028500E-7	-2.775829E-2
1.029000E-7	-2.814370E-2
1.029500E-7	-2.851199E-2
1.030000E-7	-2.881175E-2
1.030500E-7	-2.904300E-2
1.031000E-7	-2.924855E-2
1.031500E-7	-2.943698E-2
1.032000E-7	-2.953975E-2
1.032500E-7	-2.956545E-2
1.033000E-7	-2.957401E-2
1.033500E-7	-2.961684E-2
1.034000E-7	-2.963397E-2
1.034500E-7	-2.958258E-2
1.035000E-7	-2.950549E-2
1.035500E-7	-2.941985E-2
1.036000E-7	-2.929138E-2
1.036500E-7	-2.913721E-2
1.037000E-7	-2.900874E-2
1.037500E-7	-2.886314E-2
1.038000E-7	-2.865759E-2
1.038500E-7	-2.842634E-2
1.039000E-7	-2.817796E-2
1.039500E-7	-2.787820E-2
1.040000E-7	-2.749278E-2
1.040500E-7	-2.709024E-2
1.041000E-7	-2.675622E-2
1.041500E-7	-2.643932E-2
1.042000E-7	-2.609673E-2
1.042500E-7	-2.579697E-2
1.043000E-7	-2.561711E-2
1.043500E-7	-2.552289E-2
1.044000E-7	-2.548864E-2
1.044500E-7	-2.557428E-2
1.045000E-7	-2.577984E-2
1.045500E-7	-2.607104E-2
1.046000E-7	-2.642219E-2
1.046500E-7	-2.680760E-2
1.047000E-7	-2.721015E-2
1.047500E-7	-2.762125E-2
1.048000E-7	-2.802380E-2
1.048500E-7	-2.834926E-2
1.049000E-7	-2.858907E-2
1.049500E-7	-2.877749E-2
1.050000E-7	-2.890596E-2
1.050500E-7	-2.897448E-2
1.051000E-7	-2.898305E-2
1.051500E-7	-2.896592E-2
1.052000E-7	-2.891453E-2
1.052500E-7	-2.882032E-2
1.053000E-7	-2.871754E-2
1.053500E-7	-2.860620E-2
1.054000E-7	-2.846916E-2
1.054500E-7	-2.831500E-2
1.055000E-7	-2.816083E-2
1.055500E-7	-2.797241E-2
1.056000E-7	-2.772403E-2
1.056500E-7	-2.752704E-2
1.057000E-7	-2.737288E-2
1.057500E-7	-2.716732E-2
1.058000E-7	-2.691895E-2
1.058500E-7	-2.671339E-2
1.059000E-7	-2.656779E-2
1.059500E-7	-2.643932E-2
1.060000E-7	-2.632798E-2
1.060500E-7	-2.622520E-2
1.061000E-7	-2.616525E-2
1.061500E-7	-2.612243E-2
1.062000E-7	-2.607104E-2
1.062500E-7	-2.602821E-2
1.063000E-7	-2.610530E-2
1.063500E-7	-2.622520E-2
1.064000E-7	-2.625946E-2
1.064500E-7	-2.630229E-2
1.065000E-7	-2.645645E-2
1.065500E-7	-2.662774E-2
1.066000E-7	-2.677335E-2
1.066500E-7	-2.692751E-2
1.067000E-7	-2.709024E-2
1.067500E-7	-2.724441E-2
1.068000E-7	-2.739857E-2
1.068500E-7	-2.754417E-2
1.069000E-7	-2.767264E-2
1.069500E-7	-2.780968E-2
1.070000E-7	-2.790389E-2
1.070500E-7	-2.795528E-2
1.071000E-7	-2.803236E-2
1.071500E-7	-2.810088E-2
1.072000E-7	-2.806662E-2
1.072500E-7	-2.800667E-2
1.073000E-7	-2.798097E-2
1.073500E-7	-2.790389E-2
1.074000E-7	-2.772403E-2
1.074500E-7	-2.750135E-2
1.075000E-7	-2.726153E-2
1.075500E-7	-2.698746E-2
1.076000E-7	-2.667913E-2
1.076500E-7	-2.636224E-2
1.077000E-7	-2.603678E-2
1.077500E-7	-2.575414E-2
1.078000E-7	-2.551433E-2
1.078500E-7	-2.530878E-2
1.079000E-7	-2.516318E-2
1.079500E-7	-2.509466E-2
1.080000E-7	-2.503471E-2
1.080500E-7	-2.500901E-2
1.081000E-7	-2.506040E-2
1.081500E-7	-2.516318E-2
1.082000E-7	-2.522313E-2
1.082500E-7	-2.530021E-2
1.083000E-7	-2.546294E-2
1.083500E-7	-2.563424E-2
1.084000E-7	-2.577984E-2
1.084500E-7	-2.597683E-2
1.085000E-7	-2.622520E-2
1.085500E-7	-2.645645E-2
1.086000E-7	-2.667913E-2
1.086500E-7	-2.689325E-2
1.087000E-7	-2.709881E-2
1.087500E-7	-2.730436E-2
1.088000E-7	-2.745852E-2
1.088500E-7	-2.756130E-2
1.089000E-7	-2.767264E-2
1.089500E-7	-2.774116E-2
1.090000E-7	-2.768977E-2
1.090500E-7	-2.758699E-2
1.091000E-7	-2.750135E-2
1.091500E-7	-2.735575E-2
1.092000E-7	-2.714163E-2
1.092500E-7	-2.692751E-2
1.093000E-7	-2.673052E-2
1.093500E-7	-2.648214E-2
1.094000E-7	-2.623377E-2
1.094500E-7	-2.599395E-2
1.095000E-7	-2.576271E-2
1.095500E-7	-2.555715E-2
1.096000E-7	-2.541155E-2
1.096500E-7	-2.525739E-2
1.097000E-7	-2.511179E-2
1.097500E-7	-2.500901E-2
1.098000E-7	-2.492336E-2
1.098500E-7	-2.482915E-2
1.099000E-7	-2.479489E-2
1.099500E-7	-2.482059E-2
1.100000E-7	-2.481202E-2
1.100500E-7	-2.476063E-2
1.101000E-7	-2.476063E-2
1.101500E-7	-2.480346E-2
1.102000E-7	-2.485485E-2
1.102500E-7	-2.486341E-2
1.103000E-7	-2.486341E-2
1.103500E-7	-2.489767E-2
1.104000E-7	-2.496619E-2
1.104500E-7	-2.505183E-2
1.105000E-7	-2.513748E-2
1.105500E-7	-2.524882E-2
1.106000E-7	-2.536016E-2
1.106500E-7	-2.545438E-2
1.107000E-7	-2.559998E-2
1.107500E-7	-2.577127E-2
1.108000E-7	-2.589118E-2
1.108500E-7	-2.596826E-2
1.109000E-7	-2.610530E-2
1.109500E-7	-2.623377E-2
1.110000E-7	-2.629372E-2
1.110500E-7	-2.633654E-2
1.111000E-7	-2.635367E-2
1.111500E-7	-2.633654E-2
1.112000E-7	-2.628516E-2
1.112500E-7	-2.617381E-2
1.113000E-7	-2.601965E-2
1.113500E-7	-2.588261E-2
1.114000E-7	-2.575414E-2
1.114500E-7	-2.554002E-2
1.115000E-7	-2.533447E-2
1.115500E-7	-2.519744E-2
1.116000E-7	-2.504327E-2
1.116500E-7	-2.482915E-2
1.117000E-7	-2.467499E-2
1.117500E-7	-2.456365E-2
1.118000E-7	-2.441804E-2
1.118500E-7	-2.430670E-2
1.119000E-7	-2.424675E-2
1.119500E-7	-2.419536E-2
1.120000E-7	-2.418680E-2
1.120500E-7	-2.424675E-2
1.121000E-7	-2.431527E-2
1.121500E-7	-2.438379E-2
1.122000E-7	-2.448656E-2
1.122500E-7	-2.464929E-2
1.123000E-7	-2.487198E-2
1.123500E-7	-2.511179E-2
1.124000E-7	-2.530021E-2
1.124500E-7	-2.544581E-2
1.125000E-7	-2.563424E-2
1.125500E-7	-2.577984E-2
1.126000E-7	-2.579697E-2
1.126500E-7	-2.578840E-2
1.127000E-7	-2.582266E-2
1.127500E-7	-2.579697E-2
1.128000E-7	-2.570275E-2
1.128500E-7	-2.561711E-2
1.129000E-7	-2.557428E-2
1.129500E-7	-2.554002E-2
1.130000E-7	-2.551433E-2
1.130500E-7	-2.545438E-2
1.131000E-7	-2.536016E-2
1.131500E-7	-2.525739E-2
1.132000E-7	-2.515461E-2
1.132500E-7	-2.504327E-2
1.133000E-7	-2.488910E-2
1.133500E-7	-2.470925E-2
1.134000E-7	-2.451226E-2
1.134500E-7	-2.428101E-2
1.135000E-7	-2.405833E-2
1.135500E-7	-2.388703E-2
1.136000E-7	-2.376713E-2
1.136500E-7	-2.366435E-2
1.137000E-7	-2.361296E-2
1.137500E-7	-2.366435E-2
1.138000E-7	-2.376713E-2
1.138500E-7	-2.388703E-2
1.139000E-7	-2.402407E-2
1.139500E-7	-2.420393E-2
1.140000E-7	-2.437522E-2
1.140500E-7	-2.455508E-2
1.141000E-7	-2.475207E-2
1.141500E-7	-2.493193E-2
1.142000E-7	-2.505183E-2
1.142500E-7	-2.512892E-2
1.143000E-7	-2.521456E-2
1.143500E-7	-2.526595E-2
1.144000E-7	-2.528308E-2
1.144500E-7	-2.529165E-2
1.145000E-7	-2.531734E-2
1.145500E-7	-2.529165E-2
1.146000E-7	-2.521456E-2
1.146500E-7	-2.512035E-2
1.147000E-7	-2.506896E-2
1.147500E-7	-2.502614E-2
1.148000E-7	-2.493193E-2
1.148500E-7	-2.481202E-2
1.149000E-7	-2.472637E-2
1.149500E-7	-2.468355E-2
1.150000E-7	-2.458077E-2
1.150500E-7	-2.441804E-2
1.151000E-7	-2.432383E-2
1.151500E-7	-2.424675E-2
1.152000E-7	-2.405833E-2
1.152500E-7	-2.385277E-2
1.153000E-7	-2.372430E-2
1.153500E-7	-2.360440E-2
1.154000E-7	-2.344167E-2
1.154500E-7	-2.332176E-2
1.155000E-7	-2.325324E-2
1.155500E-7	-2.321042E-2
1.156000E-7	-2.323611E-2
1.156500E-7	-2.331319E-2
1.157000E-7	-2.338171E-2
1.157500E-7	-2.345879E-2
1.158000E-7	-2.356157E-2
1.158500E-7	-2.364722E-2
1.159000E-7	-2.375000E-2
1.159500E-7	-2.387847E-2
1.160000E-7	-2.396411E-2
1.160500E-7	-2.402407E-2
1.161000E-7	-2.411828E-2
1.161500E-7	-2.417823E-2
1.162000E-7	-2.419536E-2
1.162500E-7	-2.420393E-2
1.163000E-7	-2.421249E-2
1.163500E-7	-2.417823E-2
1.164000E-7	-2.411828E-2
1.164500E-7	-2.405833E-2
1.165000E-7	-2.400694E-2
1.165500E-7	-2.399837E-2
1.166000E-7	-2.398981E-2
1.166500E-7	-2.391273E-2
1.167000E-7	-2.383564E-2
1.167500E-7	-2.380995E-2
1.168000E-7	-2.376713E-2
1.168500E-7	-2.369861E-2
1.169000E-7	-2.366435E-2
1.169500E-7	-2.364722E-2
1.170000E-7	-2.359583E-2
1.170500E-7	-2.352731E-2
1.171000E-7	-2.349305E-2
1.171500E-7	-2.345023E-2
1.172000E-7	-2.336458E-2
1.172500E-7	-2.327037E-2
1.173000E-7	-2.322755E-2
1.173500E-7	-2.317616E-2
1.174000E-7	-2.309051E-2
1.174500E-7	-2.303056E-2
1.175000E-7	-2.303056E-2
1.175500E-7	-2.300486E-2
1.176000E-7	-2.294491E-2
1.176500E-7	-2.291922E-2
1.177000E-7	-2.291065E-2
1.177500E-7	-2.292778E-2
1.178000E-7	-2.295348E-2
1.178500E-7	-2.297061E-2
1.179000E-7	-2.304769E-2
1.179500E-7	-2.321042E-2
1.180000E-7	-2.338171E-2
1.180500E-7	-2.355301E-2
1.181000E-7	-2.375000E-2
1.181500E-7	-2.393842E-2
1.182000E-7	-2.408402E-2
1.182500E-7	-2.422106E-2
1.183000E-7	-2.433240E-2
1.183500E-7	-2.437522E-2
1.184000E-7	-2.433240E-2
1.184500E-7	-2.420393E-2
1.185000E-7	-2.401550E-2
1.185500E-7	-2.384421E-2
1.186000E-7	-2.366435E-2
1.186500E-7	-2.342454E-2
1.187000E-7	-2.319329E-2
1.187500E-7	-2.303912E-2
1.188000E-7	-2.290209E-2
1.188500E-7	-2.280788E-2
1.189000E-7	-2.277362E-2
1.189500E-7	-2.273936E-2
1.190000E-7	-2.263658E-2
1.190500E-7	-2.255093E-2
1.191000E-7	-2.252524E-2
1.191500E-7	-2.247385E-2
1.192000E-7	-2.238820E-2
1.192500E-7	-2.230256E-2
1.193000E-7	-2.222547E-2
1.193500E-7	-2.215696E-2
1.194000E-7	-2.211413E-2
1.194500E-7	-2.207131E-2
1.195000E-7	-2.208844E-2
1.195500E-7	-2.220834E-2
1.196000E-7	-2.236251E-2
1.196500E-7	-2.248242E-2
1.197000E-7	-2.263658E-2
1.197500E-7	-2.287639E-2
1.198000E-7	-2.304769E-2
1.198500E-7	-2.314190E-2
1.199000E-7	-2.324468E-2
1.199500E-7	-2.335602E-2
1.200000E-7	-2.339884E-2
1.200500E-7	-2.339028E-2
1.201000E-7	-2.337315E-2
1.201500E-7	-2.333889E-2
1.202000E-7	-2.327894E-2
1.202500E-7	-2.322755E-2
1.203000E-7	-2.315046E-2
1.203500E-7	-2.307338E-2
1.204000E-7	-2.301343E-2
1.204500E-7	-2.291065E-2
1.205000E-7	-2.277362E-2
1.205500E-7	-2.266228E-2
1.206000E-7	-2.255950E-2
1.206500E-7	-2.243959E-2
1.207000E-7	-2.237964E-2
1.207500E-7	-2.239677E-2
1.208000E-7	-2.234538E-2
1.208500E-7	-2.226830E-2
1.209000E-7	-2.227686E-2
1.209500E-7	-2.231969E-2
1.210000E-7	-2.228543E-2
1.210500E-7	-2.225117E-2
1.211000E-7	-2.226830E-2
1.211500E-7	-2.224260E-2
1.212000E-7	-2.212270E-2
1.212500E-7	-2.202849E-2
1.213000E-7	-2.199423E-2
1.213500E-7	-2.195997E-2
1.214000E-7	-2.187432E-2
1.214500E-7	-2.178011E-2
1.215000E-7	-2.177154E-2
1.215500E-7	-2.184006E-2
1.216000E-7	-2.190858E-2
1.216500E-7	-2.199423E-2
1.217000E-7	-2.213983E-2
1.217500E-7	-2.227686E-2
1.218000E-7	-2.239677E-2
1.218500E-7	-2.255093E-2
1.219000E-7	-2.272223E-2
1.219500E-7	-2.285070E-2
1.220000E-7	-2.294491E-2
1.220500E-7	-2.299630E-2
1.221000E-7	-2.298773E-2
1.221500E-7	-2.296204E-2
1.222000E-7	-2.292778E-2
1.222500E-7	-2.282500E-2
1.223000E-7	-2.271366E-2
1.223500E-7	-2.263658E-2
1.224000E-7	-2.252524E-2
1.224500E-7	-2.234538E-2
1.225000E-7	-2.222547E-2
1.225500E-7	-2.217409E-2
1.226000E-7	-2.206274E-2
1.226500E-7	-2.191714E-2
1.227000E-7	-2.186576E-2
1.227500E-7	-2.185719E-2
1.228000E-7	-2.179724E-2
